,1,2,3,4,5,6,7,8,9,10
2025,99.76417568200004,85.07278998194835,71.39602590359405,58.81497176254104,47.250727394808585,36.744085647153206,27.290694670670113,18.898092913115985,11.552850742483592,5.249061604791923
2026,194.02147882586723,160.9888821155975,131.3740634962572,105.12873342306767,81.9740200375459,61.826558751499824,44.47980704488704,29.80990582253677,17.61797436783079,8.004298717994425
2027,278.17789321309317,224.757555511002,178.6066630292678,139.16919036616233,105.6724196448417,77.6291139392356,54.40606497833148,35.53818176084068,20.80263211472771,9.451274908554913
2028,348.867807351385,274.98547320440224,213.32198687820076,162.4033467873742,120.59631478501998,86.7556409843346,59.61603091920159,38.54576204914301,22.474121678830706,10.210978055163887
2029,404.5315217242766,311.9034259170731,237.0059636241524,177.04002356270334,129.21401971671588,91.54719216117358,62.351445497429104,40.12456283717712,23.35171853798562,10.609634729741689
2030,445.43743990149284,337.10300184036123,251.92768816320017,185.4936486129195,133.73797283846793,94.0627796946743,63.787517753859106,40.953470392556596,23.812527307026713,10.818916075441635
2031,473.35495802548246,352.98266951199156,260.5470512824607,189.93066290431548,136.11310461146144,95.38343871949873,64.54160986058484,41.38858128393714,24.054366284168665,10.928790742927049
2032,490.94096417985344,362.15329111230056,265.07319946706605,192.25965260416805,137.3600612689902,96.07666519860669,64.93733684639176,41.61701494056084,24.181324901667594,10.986460240749585
2033,501.09542835731673,366.96747155462924,267.4500492607851,193.48206525432082,138.01485106333644,96.44049392583194,65.14507311354585,41.73698502908202,24.247990048551127,11.016729529132322
